Time,PositionX,PositionY,PositionZ,Speed,Heading
15.12.2024 21:42:08,-33,77124,536,0728,166,4014,10,18781,97,50397
15.12.2024 21:42:08,-34,0792,536,0348,166,3288,10,15673,97,23385
15.12.2024 21:42:08,-34,37566,535,999,166,259,10,2224,96,9774
15.12.2024 21:42:08,-34,69612,535,9609,166,1832,10,18326,96,68429
15.12.2024 21:42:08,-35,02702,535,9227,166,1031,10,14822,96,36745
15.12.2024 21:42:08,-35,33952,535,8887,166,0267,10,22217,96,07792
15.12.2024 21:42:08,-35,64108,535,858,165,952,10,18282,95,80551
15.12.2024 21:42:08,-35,94621,535,829,165,8755,10,15316,95,53291
15.12.2024 21:42:08,-36,25023,535,8024,165,7983,10,2232,95,26092
15.12.2024 21:42:08,-36,58744,535,7755,165,7119,10,18107,94,95544
15.12.2024 21:42:08,-36,90429,535,7524,165,6302,10,15087,94,66133
15.12.2024 21:42:08,-37,21154,535,7322,165,5511,10,22275,94,36932
15.12.2024 21:42:08,-37,52886,535,7134,165,4696,10,18299,94,06331
15.12.2024 21:42:08,-37,83728,535,6968,165,3908,10,15451,93,76292
15.12.2024 21:42:08,-38,14833,535,6818,165,3115,10,22796,93,45813
15.12.2024 21:42:08,-38,45758,535,6686,165,2329,10,189,93,15027
15.12.2024 21:42:08,-38,7806,535,6564,165,1503,10,15987,92,82997
15.12.2024 21:42:08,-39,08875,535,6464,165,0707,10,23292,92,52742
15.12.2024 21:42:08,-39,39205,535,6378,164,9919,10,19428,92,23624
15.12.2024 21:42:08,-39,69173,535,6307,164,9136,10,16545,91,95737
15.12.2024 21:42:08,-40,00193,535,6247,164,832,10,2392,91,68103
15.12.2024 21:42:08,-40,32275,535,6201,164,7473,10,19824,91,4045
15.12.2024 21:42:08,-40,61805,535,6171,164,6688,10,16943,91,16122
15.12.2024 21:42:09,-40,91808,535,6152,164,5889,10,24091,90,92519
15.12.2024 21:42:09,-41,27982,535,6146,164,4927,10,19572,90,65569
15.12.2024 21:42:09,-41,56196,535,6151,164,418,10,1691,90,45361
15.12.2024 21:42:09,-41,85426,535,6167,164,3406,10,23923,90,24998
15.12.2024 21:42:09,-42,17193,535,6197,164,2566,10,19872,90,03314
15.12.2024 21:42:09,-42,4652,535,6235,164,1794,10,17109,89,83521
15.12.2024 21:42:09,-42,76887,535,6284,164,0991,10,24432,89,63101
15.12.2024 21:42:09,-43,08571,535,6346,164,015,10,20302,89,41908
15.12.2024 21:42:09,-43,39718,535,642,163,9318,10,17276,89,2118
15.12.2024 21:42:09,-43,71281,535,6506,163,8472,10,24894,89,00288
15.12.2024 21:42:09,-44,01665,535,6599,163,7653,10,20826,88,80521
15.12.2024 21:42:09,-44,32125,535,6705,163,6829,10,17742,88,61062
15.12.2024 21:42:09,-44,64309,535,6829,163,5954,10,25488,88,40698
15.12.2024 21:42:09,-44,96445,535,6966,163,5079,10,21048,88,20631
15.12.2024 21:42:09,-45,25637,535,71,163,4283,10,18069,88,02661
15.12.2024 21:42:09,-45,56167,535,725,163,3453,10,1571,87,84255
15.12.2024 21:42:09,-45,85178,535,7401,163,2666,10,22957,87,67099
15.12.2024 21:42:09,-46,14251,535,7559,163,1877,10,19598,87,50385
15.12.2024 21:42:09,-46,43747,535,7728,163,1078,10,17006,87,33471
15.12.2024 21:42:09,-46,72483,535,7901,163,0301,10,24123,87,17049
15.12.2024 21:42:09,-47,01598,535,8082,162,951,10,20529,87,00787
15.12.2024 21:42:09,-47,33643,535,829,162,8638,10,1752,86,8351
15.12.2024 21:42:09,-47,62731,535,8486,162,7842,10,24706,86,68348
15.12.2024 21:42:09,-47,91698,535,8688,162,7047,10,20993,86,53921
15.12.2024 21:42:09,-48,20212,535,8893,162,6262,10,1819,86,40442
15.12.2024 21:42:09,-48,50447,535,9119,162,5428,10,15909,86,269
15.12.2024 21:42:09,-48,80473,535,935,162,4597,10,23483,86,14026
15.12.2024 21:42:09,-49,09265,535,9578,162,38,10,20068,86,02291
15.12.2024 21:42:09,-49,40586,535,9833,162,2932,10,17233,85,90204
15.12.2024 21:42:09,-49,70837,536,0085,162,2095,10,24754,85,7899
15.12.2024 21:42:09,-49,9958,536,033,162,1301,10,21071,85,68744
15.12.2024 21:42:09,-50,28281,536,0579,162,0509,10,18357,85,58878
15.12.2024 21:42:10,-50,59758,536,0858,161,964,10,16004,85,48356
15.12.2024 21:42:10,-50,9124,536,1142,161,8772,10,24021,85,37729
15.12.2024 21:42:10,-51,26191,536,1465,161,7806,10,20017,85,2595
15.12.2024 21:42:10,-51,5698,536,1756,161,6954,10,17316,85,15547
15.12.2024 21:42:10,-51,90207,536,2077,161,6031,10,25558,85,04126
15.12.2024 21:42:10,-52,19799,536,2369,161,5207,10,21603,84,93997
15.12.2024 21:42:10,-52,5011,536,2672,161,4348,10,2003,84,83771
15.12.2024 21:42:10,-52,80849,536,298,161,3446,10,21296,84,73505
15.12.2024 21:42:10,-53,11458,536,3289,161,2509,10,21084,84,651
15.12.2024 21:42:10,-53,44178,536,3625,161,1498,10,18489,84,56982
15.12.2024 21:42:10,-53,74004,536,3939,161,0581,10,1688,84,49776
15.12.2024 21:42:10,-54,03355,536,4254,160,969,10,25128,84,42468
15.12.2024 21:42:10,-54,32268,536,457,160,8834,10,22239,84,3472
15.12.2024 21:42:10,-54,62554,536,4911,160,7959,10,20143,84,25909
15.12.2024 21:42:10,-54,92675,536,5258,160,7112,10,18812,84,1607
15.12.2024 21:42:10,-55,2444,536,563,160,6244,10,18046,84,04591
15.12.2024 21:42:10,-55,54744,536,5984,160,5425,10,26571,83,93677
15.12.2024 21:42:10,-55,84094,536,6324,160,4625,10,27164,83,82546
15.12.2024 21:42:10,-56,13853,536,6672,160,3815,10,25725,83,7128
15.12.2024 21:42:10,-56,42077,536,7006,160,3028,10,23695,83,6235
15.12.2024 21:42:10,-56,70752,536,735,160,2206,10,20856,83,54718
15.12.2024 21:42:10,-56,99497,536,77,160,1375,10,18134,83,48224
15.12.2024 21:42:10,-57,28671,536,8063,160,0533,10,25467,83,42564
15.12.2024 21:42:10,-57,57358,536,8428,159,9712,10,21614,83,37408
15.12.2024 21:42:10,-57,87976,536,8823,159,885,10,18333,83,32264
15.12.2024 21:42:10,-58,17419,536,9206,159,8047,10,2507,83,27085
15.12.2024 21:42:10,-58,45977,536,9577,159,7294,10,21446,83,21354
15.12.2024 21:42:10,-58,74255,536,9949,159,658,10,18479,83,16245
15.12.2024 21:42:10,-59,02374,537,0322,159,5898,10,16591,83,1171
15.12.2024 21:42:10,-59,33646,537,0743,159,5119,10,24174,83,05267
15.12.2024 21:42:10,-59,63063,537,1143,159,4354,10,20434,82,97937
15.12.2024 21:42:10,-59,91734,537,1536,159,3585,10,17774,82,90124
15.12.2024 21:42:10,-60,19104,537,1914,159,2832,10,24659,82,82105
15.12.2024 21:42:11,-60,49142,537,2333,159,1991,10,20953,82,73007
15.12.2024 21:42:11,-60,7794,537,2739,159,1174,10,18315,82,64089
15.12.2024 21:42:11,-61,05522,537,3132,159,0388,10,16408,82,55488
15.12.2024 21:42:11,-61,34381,537,3546,158,9565,10,23928,82,46468
15.12.2024 21:42:11,-61,63393,537,3967,158,8736,10,2054,82,37606
15.12.2024 21:42:11,-61,92011,537,4386,158,7919,10,17999,82,29147
15.12.2024 21:42:11,-62,20449,537,4807,158,7108,10,16075,82,20996
15.12.2024 21:42:11,-62,49621,537,5242,158,6277,10,23685,82,12788
15.12.2024 21:42:11,-62,77179,537,5656,158,5491,10,20502,82,05315
15.12.2024 21:42:11,-63,05407,537,6084,158,4688,10,17989,81,97911
15.12.2024 21:42:11,-63,34953,537,6536,158,3847,10,25498,81,90059
15.12.2024 21:42:11,-63,63736,537,6981,158,3027,10,21729,81,82531
15.12.2024 21:42:11,-63,9272,537,7432,158,2202,10,18843,81,75126
15.12.2024 21:42:11,-64,20425,537,7867,158,1413,10,16754,81,68254
15.12.2024 21:42:11,-64,51027,537,8351,158,0541,10,24661,81,60824
15.12.2024 21:42:11,-64,79886,537,881,157,9719,10,21076,81,54166
15.12.2024 21:42:11,-65,08027,537,9261,157,8917,10,1842,81,4793
15.12.2024 21:42:11,-65,37005,537,9729,157,8091,10,16327,81,41754
15.12.2024 21:42:11,-65,65962,538,0199,157,7267,10,23846,81,35786
15.12.2024 21:42:11,-65,96787,538,0702,157,6389,10,20212,81,2987
15.12.2024 21:42:11,-66,25638,538,1174,157,5567,10,17684,81,24766
15.12.2024 21:42:11,-66,53207,538,1627,157,4782,10,24712,81,20366
15.12.2024 21:42:11,-66,82276,538,2105,157,3955,10,21065,81,16645
15.12.2024 21:42:11,-67,10979,538,2577,157,3137,10,18333,81,13896
15.12.2024 21:42:11,-67,38881,538,3035,157,2343,10,16312,81,12167
15.12.2024 21:42:11,-67,67985,538,3512,157,1514,10,23848,81,11336
15.12.2024 21:42:11,-67,98249,538,4006,157,0653,10,20252,81,11705
15.12.2024 21:42:11,-68,28278,538,4495,156,9799,10,17583,81,13079
15.12.2024 21:42:11,-68,59357,538,4999,156,8916,10,25497,81,15411
15.12.2024 21:42:11,-68,86724,538,5439,156,8138,10,21865,81,18338
15.12.2024 21:42:11,-69,1886,538,5954,156,7226,10,1857,81,22661
15.12.2024 21:42:11,-69,49368,538,6439,156,6361,10,1628,81,27505
15.12.2024 21:42:11,-69,79314,538,6911,156,5513,10,24003,81,32772
15.12.2024 21:42:12,-70,12223,538,7427,156,4583,10,20359,81,3875
15.12.2024 21:42:12,-70,47962,538,7982,156,3572,10,16978,81,46017
15.12.2024 21:42:12,-70,79092,538,846,156,2693,10,24895,81,52702
15.12.2024 21:42:12,-71,11613,538,8956,156,1775,10,20932,81,6021
15.12.2024 21:42:12,-71,42319,538,9421,156,0907,10,17968,81,67651
15.12.2024 21:42:12,-71,77974,538,9956,155,9899,10,26763,81,76456
15.12.2024 21:42:12,-72,14117,539,0493,155,8879,10,2185,81,8581
15.12.2024 21:42:12,-72,46828,539,0974,155,7959,10,18268,81,9435
15.12.2024 21:42:12,-72,82732,539,1495,155,695,10,15462,82,03603
15.12.2024 21:42:12,-73,13506,539,1938,155,6085,10,23413,82,11182
15.12.2024 21:42:12,-73,45123,539,2391,155,5195,10,19792,82,18896
15.12.2024 21:42:12,-73,73766,539,2797,155,4393,10,1732,82,2552
15.12.2024 21:42:12,-74,03323,539,3211,155,3565,10,24951,82,31555
15.12.2024 21:42:12,-74,32658,539,3619,155,2743,10,21162,82,37439
15.12.2024 21:42:12,-74,62293,539,4028,155,1915,10,18254,82,43292
15.12.2024 21:42:12,-74,90062,539,4409,155,1138,10,16183,82,489
15.12.2024 21:42:12,-75,19147,539,4802,155,0327,10,23585,82,55065
15.12.2024 21:42:12,-75,47005,539,5173,154,9551,10,20241,82,62025
15.12.2024 21:42:12,-75,74432,539,5535,154,8786,10,17687,82,69601
15.12.2024 21:42:12,-76,03811,539,5916,154,7965,10,2501,82,78372
15.12.2024 21:42:12,-76,33836,539,63,154,7124,10,21106,82,88198
15.12.2024 21:42:12,-76,61636,539,665,154,635,10,18273,82,9827
15.12.2024 21:42:12,-76,90105,539,7001,154,556,10,16027,83,09396
15.12.2024 21:42:12,-77,17545,539,7333,154,48,10,23057,83,20973
15.12.2024 21:42:12,-77,45118,539,766,154,4035,10,1979,83,33461
15.12.2024 21:42:12,-77,73584,539,799,154,3249,10,17181,83,4688
15.12.2024 21:42:12,-78,03717,539,8329,154,242,10,24594,83,6144
15.12.2024 21:42:12,-78,31763,539,8634,154,1651,10,20935,83,75156
15.12.2024 21:42:12,-78,61648,539,8951,154,083,10,17914,83,90385
15.12.2024 21:42:12,-78,89429,539,924,154,0069,10,24671,84,04678
15.12.2024 21:42:12,-79,17194,539,9521,153,9308,10,2101,84,19237
15.12.2024 21:42:12,-79,44857,539,9796,153,8551,10,18179,84,33923
15.12.2024 21:42:12,-79,75167,540,0087,153,7725,10,15914,84,49853
15.12.2024 21:42:13,-80,03111,540,0349,153,696,10,22845,84,64209
15.12.2024 21:42:13,-80,30033,540,0595,153,6225,10,1966,84,78217
15.12.2024 21:42:13,-80,58311,540,0847,153,5455,10,17041,84,93053
15.12.2024 21:42:13,-80,87017,540,1096,153,4677,10,24024,85,07816
15.12.2024 21:42:13,-81,16392,540,1341,153,3883,10,20255,85,22591
15.12.2024 21:42:13,-81,44504,540,157,153,3119,10,17502,85,36588
15.12.2024 21:42:13,-81,73299,540,1799,153,2341,10,24448,85,50544
15.12.2024 21:42:13,-82,00663,540,2012,153,1601,10,20832,85,63438
15.12.2024 21:42:13,-82,30477,540,2237,153,0798,10,17761,85,76888
15.12.2024 21:42:13,-82,59454,540,2449,153,0019,10,24694,85,89246
15.12.2024 21:42:13,-82,87641,540,265,152,9262,10,20904,86,0076
15.12.2024 21:42:13,-83,1639,540,2849,152,8491,10,17905,86,1212
15.12.2024 21:42:13,-83,45148,540,304,152,7722,10,24722,86,23437
15.12.2024 21:42:13,-83,7261,540,3215,152,6991,10,20972,86,34906
15.12.2024 21:42:13,-84,0097,540,3386,152,6241,10,17919,86,47902
15.12.2024 21:42:13,-84,30279,540,3554,152,5459,10,2478,86,62399
15.12.2024 21:42:13,-84,58624,540,3707,152,4703,10,20827,86,7769
15.12.2024 21:42:13,-84,87524,540,3852,152,3936,10,17733,86,9486
15.12.2024 21:42:13,-85,1609,540,3983,152,3178,10,24356,87,13322
15.12.2024 21:42:13,-85,46492,540,4109,152,2373,10,20153,87,34642
15.12.2024 21:42:13,-85,74029,540,4213,152,1645,10,17262,87,55296
15.12.2024 21:42:13,-86,02814,540,4307,152,0884,10,23953,87,78046
15.12.2024 21:42:13,-86,32925,540,4394,152,0095,10,19964,88,03231
15.12.2024 21:42:13,-86,6107,540,4461,151,936,10,17019,88,27521
15.12.2024 21:42:13,-86,89825,540,4516,151,8613,10,23664,88,52834
15.12.2024 21:42:13,-87,17488,540,4556,151,7895,10,19944,88,77675
15.12.2024 21:42:13,-87,46058,540,4585,151,7153,10,16937,89,03688
15.12.2024 21:42:13,-87,73816,540,46,151,6434,10,23472,89,28841
15.12.2024 21:42:13,-88,01579,540,4601,151,5714,10,19767,89,541
15.12.2024 21:42:13,-88,29965,540,4592,151,4979,10,16812,89,7997
15.12.2024 21:42:13,-88,58033,540,4572,151,4253,10,2328,90,05303
15.12.2024 21:42:13,-88,87973,540,4538,151,348,10,19279,90,32446
15.12.2024 21:42:13,-89,17463,540,4491,151,2722,10,1625,90,59158
15.12.2024 21:42:13,-89,52014,540,4419,151,1842,10,24102,90,89897
15.12.2024 21:42:14,-89,80267,540,4346,151,1127,10,20135,91,14506
15.12.2024 21:42:14,-90,10231,540,4255,151,037,10,16837,91,39978
15.12.2024 21:42:14,-90,38666,540,4157,150,9651,10,23291,91,63425
15.12.2024 21:42:14,-90,67461,540,4046,150,8926,10,19395,91,86484
15.12.2024 21:42:14,-90,95211,540,393,150,823,10,16528,92,08241
15.12.2024 21:42:14,-91,23985,540,3799,150,7509,10,22995,92,29826
15.12.2024 21:42:14,-91,52313,540,3662,150,6802,10,1914,92,50143
15.12.2024 21:42:14,-91,80737,540,3516,150,6095,10,16102,92,69582
15.12.2024 21:42:14,-92,08833,540,3361,150,5396,10,22401,92,88079
15.12.2024 21:42:14,-92,36401,540,32,150,4712,10,18706,93,05997
15.12.2024 21:42:14,-92,65555,540,3018,150,3993,10,15591,93,25101
15.12.2024 21:42:14,-92,93672,540,283,150,3307,10,21856,93,44036
15.12.2024 21:42:14,-93,21499,540,263,150,2632,10,18158,93,63638
15.12.2024 21:42:14,-93,50594,540,2408,150,1929,10,15074,93,85126
15.12.2024 21:42:14,-93,79462,540,2175,150,1233,10,21436,94,07355
15.12.2024 21:42:14,-94,08715,540,1925,150,0529,10,17543,94,3084
15.12.2024 21:42:14,-94,37447,540,1666,149,9838,10,23607,94,54705
15.12.2024 21:42:14,-94,66927,540,1386,149,9129,10,19163,94,7996
15.12.2024 21:42:14,-94,95872,540,1099,149,8435,10,1576,95,05364
15.12.2024 21:42:14,-95,24423,540,0802,149,7754,10,21903,95,30769
15.12.2024 21:42:14,-95,5219,540,0501,149,7095,10,17996,95,55725
15.12.2024 21:42:14,-95,8122,540,0173,149,641,10,23935,95,81829
15.12.2024 21:42:14,-96,10715,539,9825,149,5721,10,1927,96,0816
15.12.2024 21:42:14,-96,37968,539,9491,149,5086,10,16061,96,32895
15.12.2024 21:42:14,-96,66444,539,913,149,4419,10,22041,96,5835
15.12.2024 21:42:14,-96,95467,539,8749,149,374,10,1784,96,83931
15.12.2024 21:42:14,-97,26172,539,8333,149,3024,10,13368,97,10697
15.12.2024 21:42:14,-97,55851,539,7921,149,2334,10,19981,97,35972
15.12.2024 21:42:14,-97,86221,539,7485,149,1629,10,26287,97,61359
15.12.2024 21:42:14,-98,14321,539,7072,149,098,10,22121,97,84404
15.12.2024 21:42:14,-98,42192,539,6652,149,034,10,18855,98,06662
15.12.2024 21:42:14,-98,71545,539,6199,148,9666,10,25057,98,29305
15.12.2024 21:42:14,-99,00197,539,5748,148,901,10,2107,98,50652
15.12.2024 21:42:14,-99,29097,539,5282,148,8347,10,26972,98,71348
15.12.2024 21:42:15,-99,59103,539,4788,148,7659,10,22361,98,91994
15.12.2024 21:42:15,-99,87952,539,4304,148,6997,10,18886,99,11008
15.12.2024 21:42:15,-100,1651,539,3816,148,6343,10,24871,99,28905
15.12.2024 21:42:15,-100,4571,539,3308,148,5677,10,20759,99,46298
15.12.2024 21:42:15,-100,7329,539,2821,148,5048,10,26333,99,62117
15.12.2024 21:42:15,-101,0086,539,2327,148,4419,10,22302,99,77393
15.12.2024 21:42:15,-101,2863,539,1823,148,3782,10,18847,99,92412
15.12.2024 21:42:15,-101,5755,539,1287,148,3121,10,24816,100,0849
15.12.2024 21:42:15,-101,8564,539,0758,148,2479,10,20758,100,2471
15.12.2024 21:42:15,-102,1567,539,0181,148,1793,10,26726,100,428
15.12.2024 21:42:15,-102,4341,538,9638,148,1163,10,2227,100,6022
15.12.2024 21:42:15,-102,7282,538,905,148,0497,10,18501,100,7949
15.12.2024 21:42:15,-103,0088,538,8478,147,9865,10,24253,100,9864
15.12.2024 21:42:15,-103,296,538,788,147,9217,10,20144,101,1901
15.12.2024 21:42:15,-103,5773,538,7281,147,8584,10,25771,101,3967
15.12.2024 21:42:15,-103,8722,538,6642,147,7923,10,21214,101,6201
15.12.2024 21:42:15,-104,1597,538,6005,147,728,10,26837,101,8428
15.12.2024 21:42:15,-104,4322,538,5391,147,6673,10,22368,102,0568
15.12.2024 21:42:15,-104,7209,538,4727,147,6031,10,1856,102,2855
15.12.2024 21:42:15,-105,0139,538,4042,147,5379,10,24513,102,518
15.12.2024 21:42:15,-105,2915,538,3382,147,4761,10,20389,102,738
15.12.2024 21:42:15,-105,5893,538,2662,147,4096,10,26258,102,9732
15.12.2024 21:42:15,-105,8682,538,1978,147,3474,10,21741,103,1915
15.12.2024 21:42:15,-106,1541,538,1267,147,2835,10,27242,103,4118
15.12.2024 21:42:15,-106,4389,538,0549,147,22,10,22375,103,6262
15.12.2024 21:42:15,-106,719,537,9833,147,158,10,18536,103,8329
15.12.2024 21:42:15,-106,9962,537,9114,147,097,10,24091,104,0331
15.12.2024 21:42:15,-107,2958,537,8325,147,0312,10,19602,104,2436
15.12.2024 21:42:15,-107,5943,537,7528,146,9657,10,25491,104,4473
15.12.2024 21:42:15,-107,9048,537,6688,146,8978,10,20519,104,6529
15.12.2024 21:42:15,-108,1999,537,5877,146,8336,10,26251,104,843
15.12.2024 21:42:15,-108,5066,537,5025,146,767,10,21123,105,0333
15.12.2024 21:42:15,-108,7915,537,4225,146,7053,10,26558,105,2033
15.12.2024 21:42:15,-109,0879,537,3383,146,6411,10,21471,105,3759
15.12.2024 21:42:16,-109,3696,537,2573,146,58,10,26762,105,5391
15.12.2024 21:42:16,-109,6552,537,1742,146,5181,10,21761,105,7072
15.12.2024 21:42:16,-109,942,537,0897,146,4561,10,27083,105,8811
15.12.2024 21:42:16,-110,219,537,0071,146,3961,10,22118,106,0552
15.12.2024 21:42:16,-110,4934,536,9241,146,3368,10,18167,106,2352
15.12.2024 21:42:16,-110,7648,536,841,146,2781,10,23435,106,4199
15.12.2024 21:42:16,-111,0465,536,7535,146,2177,10,18999,106,6185
15.12.2024 21:42:16,-111,3215,536,6671,146,1589,10,2423,106,8193
15.12.2024 21:42:16,-111,6002,536,5781,146,0994,10,19662,107,0297
15.12.2024 21:42:16,-111,8811,536,4873,146,0396,10,24953,107,2484
15.12.2024 21:42:16,-112,155,536,3975,145,9815,10,20308,107,4677
15.12.2024 21:42:16,-112,4381,536,3035,145,9215,10,25675,107,6985
15.12.2024 21:42:16,-112,7062,536,2137,145,8637,10,21459,107,9162
15.12.2024 21:42:16,-112,9839,536,12,145,8024,10,26613,108,1415
15.12.2024 21:42:16,-113,2752,536,0214,145,738,10,2151,108,3742
15.12.2024 21:42:16,-113,5756,535,9189,145,6743,10,27185,108,6117
15.12.2024 21:42:16,-113,855,535,8218,145,6162,10,22088,108,83
15.12.2024 21:42:16,-114,1257,535,726,145,5602,10,27018,109,0401
15.12.2024 21:42:16,-114,401,535,6268,145,5035,10,21881,109,2539
15.12.2024 21:42:16,-114,6644,535,5306,145,4483,10,26714,109,4532
15.12.2024 21:42:16,-114,9484,535,4259,145,3876,10,22708,109,6686
15.12.2024 21:42:16,-115,2095,535,3295,145,3326,10,18477,109,8543
15.12.2024 21:42:16,-115,4833,535,2277,145,2753,10,23864,110,0489
15.12.2024 21:42:16,-115,7827,535,1155,145,2109,10,21413,110,272
15.12.2024 21:42:16,-116,0419,535,0176,145,1559,10,2627,110,46
15.12.2024 21:42:16,-116,3325,534,9064,145,0971,10,20627,110,6557
15.12.2024 21:42:16,-116,6143,534,7966,145,0419,10,25665,110,8355
15.12.2024 21:42:16,-116,9024,534,6824,144,986,10,20205,111,0172
15.12.2024 21:42:16,-117,1885,534,5671,144,9308,10,25292,111,1982
15.12.2024 21:42:16,-117,4641,534,4549,144,8762,10,20616,111,3866
15.12.2024 21:42:16,-117,7455,534,3397,144,8191,10,1548,111,5898
15.12.2024 21:42:16,-118,0341,534,2205,144,7624,10,07634,111,7805
15.12.2024 21:42:16,-118,3147,534,1032,144,7076,10,00423,111,969
15.12.2024 21:42:16,-118,586,533,9882,144,6549,9,931251,112,1597
15.12.2024 21:42:17,-118,8655,533,8682,144,6012,9,856873,112,3619
15.12.2024 21:42:17,-119,122,533,7568,144,5518,9,789065,112,5563
15.12.2024 21:42:17,-119,381,533,6434,144,502,9,720869,112,7592
15.12.2024 21:42:17,-119,6438,533,5272,144,4514,9,652051,112,9699
15.12.2024 21:42:17,-119,9007,533,4127,144,4019,9,585128,113,1787
15.12.2024 21:42:17,-120,1608,533,2958,144,3517,9,51764,113,3916
15.12.2024 21:42:17,-120,4149,533,1807,144,303,9,452059,113,6008
15.12.2024 21:42:17,-120,675,533,0619,144,2536,9,38491,113,8153
15.12.2024 21:42:17,-120,9281,532,9453,144,2056,9,319904,114,0239
15.12.2024 21:42:17,-121,174,532,8309,144,159,9,255897,114,223
15.12.2024 21:42:17,-121,4298,532,7109,144,1105,9,189204,114,4257
15.12.2024 21:42:17,-121,6721,532,5962,144,0646,9,126819,114,617
15.12.2024 21:42:17,-121,909,532,4832,144,0194,9,065052,114,799
15.12.2024 21:42:17,-122,1499,532,3677,143,9734,9,002397,114,9795
15.12.2024 21:42:17,-122,407,532,2435,143,9243,8,935596,115,1672
15.12.2024 21:42:17,-122,6461,532,1273,143,8787,8,87356,115,3365
15.12.2024 21:42:17,-122,8779,532,014,143,8345,8,81348,115,4956
15.12.2024 21:42:17,-123,115,531,8973,143,7898,8,730443,115,6541
15.12.2024 21:42:17,-123,3424,531,7847,143,7474,8,658278,115,8029
15.12.2024 21:42:17,-123,5679,531,6722,143,7057,8,598991,115,9469
15.12.2024 21:42:17,-123,803,531,5541,143,6622,8,537194,116,0938
15.12.2024 21:42:17,-124,0225,531,4432,143,6217,8,479239,116,2283
15.12.2024 21:42:17,-124,2451,531,3301,143,5805,8,42024,116,3622
15.12.2024 21:42:17,-124,4834,531,2082,143,5364,8,356866,116,5037
15.12.2024 21:42:17,-124,7119,531,0906,143,4943,8,297196,116,6388
15.12.2024 21:42:17,-124,9566,530,964,143,449,8,231257,116,7818
15.12.2024 21:42:17,-125,1854,530,8447,143,4068,8,169509,116,9104
15.12.2024 21:42:17,-125,4258,530,7188,143,3626,8,104463,117,0413
15.12.2024 21:42:17,-125,6555,530,5978,143,3202,8,042336,117,1621
15.12.2024 21:42:17,-125,8792,530,4796,143,2787,7,983561,117,2728
15.12.2024 21:42:17,-126,0852,530,3705,143,2403,7,927583,117,3691
15.12.2024 21:42:17,-126,2969,530,2579,143,201,7,870161,117,4662
15.12.2024 21:42:18,-126,5181,530,14,143,1599,7,810178,117,5648
15.12.2024 21:42:18,-126,7314,530,026,143,1203,7,752372,117,6568
15.12.2024 21:42:18,-126,9364,529,9161,143,0822,7,696871,117,7422
15.12.2024 21:42:18,-127,1483,529,802,143,0432,7,639384,117,8316
15.12.2024 21:42:18,-127,3643,529,6847,143,0036,7,580357,117,9356
15.12.2024 21:42:18,-127,5668,529,5734,142,9665,7,524561,118,0555
